PDAC204T_F8-9kf1_R2	120.0	393.0	1111.0	18479.0	70547.0	2682.0	752.0	374.0	407.0	519.0	518.0	683.0	922.0	1597.0	3306.0	6714.0	15154.0	28850.0	42299.0	53540.0	64158.0	73359.0	85514.0	99651.0	115603.0	133456.0	155434.0	174201.0	206376.0	248406.0	302415.0	364980.0	435820.0	520823.0	664669.0	1016213.0	1512256.0	1364753.0	2227826.0	5665422.0	35460595.0
PDAC204Tkf1_R1	113.0	356.0	2136.0	46388.0	1256.0	276.0	205.0	159.0	160.0	204.0	238.0	302.0	304.0	371.0	429.0	426.0	533.0	709.0	960.0	1454.0	2225.0	3786.0	7987.0	16422.0	33246.0	63244.0	110951.0	178944.0	273074.0	392021.0	533848.0	701384.0	886869.0	1098143.0	1392269.0	1987761.0	3121681.0	2508042.0	3668568.0	7738137.0	72261774.0
PDAC204Tkf1_R2	80.0	262.0	670.0	15302.0	32431.0	1155.0	439.0	280.0	299.0	369.0	407.0	638.0	1901.0	2632.0	6737.0	16065.0	39034.0	77461.0	117525.0	148160.0	171907.0	195069.0	221933.0	252143.0	288437.0	330489.0	378559.0	429241.0	497747.0	581206.0	688780.0	831241.0	1005708.0	1213150.0	1536314.0	2250444.0	3331937.0	3084264.0	4881006.0	11926215.0	62479718.0
PDAC205T_F8-9kf1_R1	605.0	5027.0	36952.0	1191350.0	18919.0	5459.0	3705.0	1276.0	1656.0	2194.0	2213.0	1232.0	920.0	601.0	479.0	1273.0	1889.0	1539.0	1690.0	2263.0	2937.0	3598.0	6526.0	11259.0	19967.0	35728.0	61151.0	96187.0	149018.0	218348.0	304517.0	410005.0	536840.0	685238.0	905998.0	1350628.0	2056166.0	1831416.0	2871858.0	6607004.0	44649872.0
PDAC205T_F8-9kf1_R2	990.0	3948.0	15605.0	204670.0	973384.0	42061.0	8396.0	1547.0	1113.0	1276.0	1270.0	1442.0	1834.0	3575.0	6835.0	12118.0	21936.0	41101.0	63944.0	85908.0	103922.0	119766.0	138727.0	160248.0	185753.0	216797.0	250963.0	285325.0	335516.0	399234.0	475605.0	569325.0	682449.0	828888.0	1067738.0	1574628.0	2202187.0	2187550.0	3565297.0	8640911.0	38611721.0
PDAC205Tkf1_R1	540.0	5433.0	39053.0	1119244.0	17243.0	4317.0	3517.0	2432.0	2464.0	1082.0	3050.0	1570.0	1492.0	562.0	458.0	1437.0	2164.0	1607.0	2025.0	2513.0	3071.0	3990.0	7594.0	13572.0	26163.0	47936.0	82841.0	133546.0	206497.0	301744.0	424540.0	573660.0	752622.0	966036.0	1270507.0	1880055.0	2726471.0	2620555.0	4172169.0	10102581.0	59173137.0
PDAC205Tkf1_R2	431.0	3922.0	17914.0	250140.0	866307.0	36097.0	8724.0	2941.0	2260.0	2649.0	2845.0	3139.0	3714.0	5317.0	10361.0	22581.0	55571.0	122856.0	201458.0	267003.0	310662.0	345658.0	386160.0	432727.0	485539.0	542984.0	610801.0	684783.0	778012.0	894631.0	1030093.0	1193020.0	1389347.0	1647229.0	2044629.0	2799256.0	3579302.0	4082654.0	6519416.0	14691787.0	40366570.0
PDAC206T_F8-9kf1_R1	387.0	3603.0	26577.0	862460.0	13040.0	2930.0	2099.0	1867.0	1658.0	1112.0	1176.0	1380.0	932.0	523.0	253.0	964.0	1540.0	1039.0	1344.0	1477.0	1795.0	2154.0	3707.0	6232.0	10984.0	19970.0	35245.0	56693.0	89278.0	131642.0	185292.0	251636.0	331285.0	424917.0	564585.0	856692.0	1320452.0	1143252.0	1822455.0	4371254.0	29413383.0
PDAC206T_F8-9kf1_R2	351.0	3208.0	14047.0	196249.0	655117.0	28742.0	6326.0	1541.0	1027.0	1183.0	1082.0	1126.0	1432.0	2437.0	4701.0	8466.0	17392.0	34783.0	56598.0	76984.0	94801.0	109543.0	127164.0	147915.0	170636.0	195205.0	224477.0	253777.0	295181.0	343890.0	401046.0	473627.0	565149.0	682197.0	869284.0	1223148.0	1614958.0	1781864.0	2887396.0	6677735.0	21717479.0
PDAC206Tkf1_R1	1011.0	10525.0	68459.0	1168500.0	21668.0	6306.0	4648.0	6212.0	5928.0	3337.0	6233.0	3447.0	3188.0	2071.0	2933.0	8930.0	17333.0	10819.0	14866.0	22703.0	32457.0	32769.0	49083.0	64452.0	108495.0	187286.0	299011.0	431997.0	653288.0	928153.0	1268733.0	1669488.0	2104499.0	2583244.0	3262265.0	4478586.0	6417752.0	5769676.0	8353281.0	17030022.0	115704012.0
PDAC206Tkf1_R2	756.0	9140.0	18697.0	327690.0	886450.0	31469.0	7672.0	1509.0	1146.0	1550.0	1402.0	2129.0	3596.0	11051.0	32407.0	39663.0	78924.0	144056.0	218561.0	285965.0	351123.0	385434.0	455677.0	538086.0	633977.0	736892.0	839780.0	917660.0	1093611.0	1298380.0	1532891.0	1839543.0	2198272.0	2631848.0	3341349.0	4687378.0	6486634.0	6455473.0	10080847.0	22858077.0	101350901.0
PDAC207T_F8-9kf1_R1	562.0	5744.0	34852.0	609175.0	13198.0	3113.0	2570.0	2511.0	1996.0	2007.0	2337.0	2410.0	2397.0	1567.0	1368.0	3873.0	7383.0	4829.0	6988.0	11021.0	16064.0	17936.0	27970.0	39352.0	65888.0	112890.0	176013.0	251539.0	371228.0	520964.0	704276.0	918736.0	1147236.0	1395827.0	1747476.0	2349796.0	3271938.0	3063138.0	4403330.0	8842277.0	57978821.0
PDAC207T_F8-9kf1_R2	437.0	3410.0	7934.0	132876.0	492996.0	25318.0	5141.0	1448.0	1235.0	1336.0	1330.0	1877.0	3232.0	9565.0	24286.0	36775.0	70862.0	126303.0	179343.0	214511.0	243258.0	257706.0	291617.0	332591.0	382864.0	439131.0	495798.0	543624.0	639687.0	753739.0	888129.0	1054025.0	1247939.0	1483346.0	1871566.0	2704838.0	3494536.0	3517342.0	5411751.0	11962978.0	48785916.0
PDAC207Tkf1_R1	348.0	3412.0	21207.0	377221.0	6975.0	1818.0	1195.0	948.0	1259.0	1131.0	1265.0	1437.0	1118.0	600.0	626.0	1970.0	3345.0	2347.0	3429.0	5390.0	8263.0	10915.0	18987.0	32105.0	57997.0	102504.0	163241.0	240595.0	354238.0	493885.0	666194.0	870259.0	1091811.0	1339184.0	1671117.0	2239261.0	3132621.0	2982965.0	4280206.0	8619842.0	56172661.0
PDAC207Tkf1_R2	243.0	2249.0	5611.0	92955.0	292972.0	12968.0	2943.0	734.0	609.0	619.0	711.0	1066.0	1610.0	3922.0	9329.0	14748.0	31845.0	62346.0	98934.0	133180.0	165247.0	192041.0	230398.0	276018.0	329248.0	388269.0	451428.0	512271.0	605647.0	715394.0	849863.0	1020079.0	1222930.0	1455844.0	1799645.0	2473177.0	3313256.0	3385282.0	5203310.0	11730933.0	47896018.0
PDAC208T_F8-9kf1_R1	1856.0	15685.0	115184.0	4028638.0	64656.0	16979.0	13916.0	18528.0	19064.0	4181.0	13507.0	5505.0	6441.0	1665.0	1565.0	3595.0	5098.0	3525.0	4081.0	4615.0	5082.0	5290.0	8645.0	12076.0	19315.0	33579.0	55206.0	83346.0	128508.0	186687.0	259640.0	347195.0	450667.0	566982.0	738325.0	1095036.0	1659290.0	1475616.0	2322397.0	5450753.0	39452668.0
PDAC208T_F8-9kf1_R2	1425.0	13325.0	58480.0	845695.0	3169182.0	123702.0	26910.0	6336.0	3292.0	3555.0	3601.0	3105.0	3905.0	6667.0	11620.0	21463.0	31555.0	43736.0	58957.0	77763.0	95138.0	107195.0	125425.0	145090.0	170816.0	200536.0	232490.0	259808.0	310652.0	370557.0	440995.0	529224.0	638747.0	783162.0	1017529.0	1509927.0	1960587.0	2144964.0	3560472.0	8571815.0	31015184.0
PDAC208Tkf1_R1	863.0	8987.0	50556.0	892386.0	14720.0	3140.0	1251.0	3330.0	2874.0	3508.0	2594.0	3533.0	2863.0	2022.0	1234.0	3457.0	6255.0	3966.0	5969.0	9243.0	13891.0	14910.0	25104.0	35979.0	63929.0	113726.0	184323.0	272078.0	405027.0	570191.0	773014.0	1010560.0	1266227.0	1546343.0	1947647.0	2655822.0	3767461.0	3496114.0	5100368.0	10508825.0	66926092.0
PDAC208Tkf1_R2	1292.0	6941.0	19479.0	481919.0	438257.0	15311.0	5817.0	1444.0	1433.0	1329.0	1185.0	1334.0	2219.0	6513.0	16401.0	23839.0	48767.0	91241.0	139004.0	184209.0	227724.0	260237.0	308579.0	363178.0	423988.0	489784.0	556740.0	620828.0	725296.0	852009.0	1001422.0	1185890.0	1398451.0	1673631.0	2101216.0	2945900.0	3945709.0	4146729.0	6648635.0	15490150.0	54866352.0
PDAC209T_F8-9kf1_R1	373.0	522.0	2520.0	49934.0	1008.0	354.0	240.0	192.0	214.0	188.0	174.0	350.0	525.0	785.0	834.0	732.0	896.0	1036.0	1238.0	1483.0	1969.0	2914.0	5406.0	9999.0	18246.0	32523.0	54722.0	86026.0	127765.0	179061.0	239615.0	308683.0	386285.0	469903.0	594869.0	855757.0	1275859.0	1090486.0	1696608.0	4082242.0	27223150.0
PDAC209T_F8-9kf1_R2	91.0	254.0	791.0	13167.0	37929.0	1523.0	396.0	138.0	176.0	197.0	209.0	308.0	470.0	1203.0	2345.0	4021.0	8834.0	17555.0	27281.0	36494.0	45827.0	54880.0	67041.0	80268.0	95857.0	113549.0	135296.0	154504.0	183511.0	219672.0	257509.0	309508.0	373295.0	454752.0	586883.0	877699.0	1298550.0	1173560.0	1879321.0	4545986.0	25744836.0
PDAC209Tkf1_R1	132.0	520.0	2964.0	73240.0	1652.0	459.0	390.0	226.0	223.0	255.0	257.0	391.0	428.0	646.0	863.0	792.0	1254.0	1705.0	2138.0	2734.0	3765.0	4982.0	9558.0	17598.0	32248.0	58674.0	100553.0	157774.0	239030.0	339611.0	461620.0	603543.0	762777.0	937835.0	1199322.0	1741298.0	2724296.0	2174597.0	3257860.0	7303076.0	66073605.0
PDAC209Tkf1_R2	76.0	316.0	899.0	15789.0	59016.0	2304.0	712.0	343.0	403.0	489.0	509.0	750.0	1308.0	3455.0	9510.0	20526.0	46805.0	89399.0	128614.0	156363.0	174744.0	190356.0	211110.0	236198.0	266203.0	300221.0	341343.0	378164.0	438468.0	511743.0	605224.0	723197.0	853092.0	1007686.0	1275311.0	1891990.0	2869545.0	2507073.0	3958926.0	9556797.0	59459914.0
PDAC210T_F8-9kf1_R1	1251.0	10131.0	74526.0	2542140.0	37422.0	9009.0	5463.0	5464.0	6511.0	3441.0	3486.0	4533.0	3139.0	1647.0	803.0	2401.0	3356.0	2174.0	2677.0	2944.0	3206.0	3153.0	5206.0	8365.0	14385.0	25652.0	44218.0	70303.0	109345.0	158842.0	220335.0	296285.0	385674.0	491616.0	644934.0	954395.0	1450499.0	1323818.0	2097297.0	4979647.0	33706719.0
PDAC210T_F8-9kf1_R2	1068.0	8747.0	38707.0	561439.0	1943373.0	81983.0	17568.0	4112.0	2309.0	2646.0	2551.0	2350.0	2919.0	5007.0	8884.0	15081.0	22727.0	37263.0	56031.0	78731.0	97222.0	113119.0	132997.0	156269.0	183007.0	214217.0	248682.0	281074.0	327019.0	381700.0	448253.0	531192.0	632146.0	766862.0	979986.0	1405357.0	1813914.0	2038652.0	3321553.0	7804406.0	24945289.0
PDAC210Tkf1_R1	354.0	3665.0	25626.0	696080.0	9913.0	2493.0	1546.0	1524.0	1548.0	1167.0	1030.0	1330.0	1062.0	560.0	356.0	825.0	1058.0	773.0	1083.0	1447.0	1774.0	2620.0	5496.0	11332.0	22617.0	42630.0	74378.0	121222.0	184793.0	268996.0	370062.0	499044.0	652315.0	835999.0	1103487.0	1643551.0	2413304.0	2277909.0	3628881.0	8784745.0	50623242.0
PDAC210Tkf1_R2	320.0	2428.0	11239.0	156179.0	541219.0	23166.0	5792.0	2233.0	1937.0	2092.0	2161.0	2467.0	2752.0	3972.0	7247.0	18843.0	52758.0	119924.0	194798.0	254220.0	292005.0	322080.0	357893.0	397937.0	445344.0	499230.0	562327.0	631063.0	713140.0	813706.0	932827.0	1077669.0	1248549.0	1474538.0	1819822.0	2462607.0	3155087.0	3583800.0	5651033.0	12607094.0	33868339.0
PDAC211T_F8-9kf1_R1	92.0	244.0	1626.0	34469.0	722.0	240.0	204.0	136.0	192.0	214.0	210.0	420.0	478.0	724.0	846.0	812.0	1215.0	1564.0	2027.0	2259.0	2949.0	3836.0	7273.0	12955.0	23917.0	43527.0	72687.0	110757.0	165988.0	232233.0	310047.0	398615.0	497278.0	604461.0	768470.0	1119271.0	1681232.0	1395990.0	2178065.0	5223346.0	37330110.0
PDAC211T_F8-9kf1_R2	48.0	121.0	422.0	7874.0	27484.0	1185.0	318.0	204.0	261.0	366.0	381.0	567.0	900.0	2322.0	5244.0	8530.0	16228.0	29370.0	42271.0	53124.0	62673.0	72316.0	85103.0	100478.0	119185.0	140193.0	165102.0	186322.0	224592.0	269371.0	322042.0	387760.0	467712.0	563510.0	726920.0	1084916.0	1632089.0	1451783.0	2322572.0	5535245.0	36114597.0
PDAC211Tkf1_R1	76.0	413.0	2227.0	46879.0	936.0	312.0	338.0	183.0	179.0	212.0	205.0	339.0	382.0	521.0	759.0	659.0	1029.0	1312.0	1661.0	2189.0	3329.0	5195.0	10486.0	20605.0	40403.0	74411.0	128621.0	203848.0	307819.0	435848.0	593905.0	779077.0	984123.0	1221301.0	1559560.0	2284346.0	3555445.0	2848695.0	4271524.0	9559317.0	83728662.0
PDAC211Tkf1_R2	39.0	243.0	710.0	12314.0	35760.0	1336.0	403.0	286.0	320.0	442.0	506.0	704.0	1130.0	3625.0	11091.0	26628.0	63569.0	121866.0	178083.0	214094.0	238242.0	259465.0	288027.0	320310.0	359963.0	405474.0	457825.0	513003.0	588279.0	683392.0	801584.0	955656.0	1137230.0	1352663.0	1711476.0	2564836.0	3732211.0	3461999.0	5549207.0	13921446.0	72701894.0
PDAC212T_F8-9kf1_R1	1183.0	10360.0	62716.0	2055103.0	35518.0	7442.0	5933.0	8787.0	5920.0	3202.0	3209.0	4177.0	4334.0	2959.0	881.0	2179.0	3299.0	2385.0	2903.0	3228.0	3948.0	4874.0	8177.0	13028.0	22055.0	36765.0	61004.0	94596.0	144789.0	210543.0	293882.0	396391.0	518298.0	661656.0	877827.0	1315331.0	1940659.0	1769603.0	2860526.0	7223574.0	41302248.0
PDAC212T_F8-9kf1_R2	872.0	8654.0	24620.0	296223.0	1721404.0	107439.0	15542.0	2597.0	1928.0	1984.0	2115.0	2220.0	2650.0	4407.0	9651.0	19214.0	32220.0	55609.0	81116.0	104105.0	117923.0	127212.0	141429.0	159013.0	179470.0	204893.0	233678.0	261617.0	306625.0	359377.0	423717.0	503642.0	602314.0	729611.0	948696.0	1456052.0	1988797.0	2009272.0	3439991.0	9549411.0	35748182.0
PDAC213T_F8-9kf1_R1	1203.0	7991.0	55425.0	2205628.0	33912.0	10970.0	14688.0	5020.0	6753.0	2206.0	5754.0	3040.0	3569.0	1235.0	931.0	2435.0	3932.0	2594.0	3078.0	3511.0	4258.0	4947.0	8280.0	13374.0	20983.0	36461.0	59702.0	92451.0	143712.0	210612.0	297653.0	406324.0	537912.0	693736.0	928914.0	1388849.0	2053764.0	1973894.0	3253565.0	8317389.0	50033149.0
PDAC213T_F8-9kf1_R2	633.0	5797.0	23599.0	250432.0	1825277.0	187929.0	21323.0	4554.0	2946.0	2984.0	3246.0	3647.0	5088.0	7432.0	13323.0	25118.0	40096.0	64174.0	92007.0	113580.0	127543.0	137077.0	152164.0	170105.0	192581.0	221914.0	256817.0	288967.0	346299.0	414703.0	490799.0	589494.0	719658.0	900517.0	1205989.0	1841428.0	2357476.0	2739973.0	4858050.0	13419383.0	38729682.0
PDAC213Tkf1_R1	1930.0	11953.0	74218.0	2715264.0	39512.0	8933.0	3502.0	12418.0	7308.0	7726.0	3157.0	6151.0	4758.0	6437.0	1115.0	2328.0	3779.0	2591.0	3380.0	4024.0	5054.0	6735.0	13126.0	23906.0	42469.0	75844.0	129242.0	202233.0	310659.0	450645.0	626658.0	842269.0	1100550.0	1406683.0	1863746.0	2760354.0	4062041.0	3930245.0	6389378.0	15649274.0	90073754.0
PDAC213Tkf1_R2	1511.0	16172.0	60500.0	1007996.0	1655011.0	80572.0	18192.0	5275.0	3962.0	3974.0	3268.0	3122.0	3988.0	8441.0	18370.0	30117.0	50709.0	89428.0	134236.0	173487.0	207202.0	241099.0	281891.0	330943.0	390460.0	460746.0	548202.0	643976.0	776746.0	937615.0	1119792.0	1336463.0	1600127.0	1967029.0	2572547.0	3794268.0	4976573.0	5831027.0	9959738.0	25485981.0	66054593.0
PDAC214T_F8-9kf1_R1	3155.0	16153.0	114813.0	4690435.0	112751.0	20901.0	9534.0	2997.0	2524.0	2564.0	2486.0	2855.0	3503.0	2636.0	2342.0	2076.0	2753.0	3526.0	4209.0	4941.0	5278.0	5618.0	9350.0	13523.0	21189.0	36448.0	59916.0	90967.0	141701.0	208637.0	295159.0	404238.0	535473.0	688731.0	920929.0	1393038.0	2104906.0	1929800.0	3175340.0	8107349.0	50279115.0
PDAC214T_F8-9kf1_R2	1568.0	13665.0	58012.0	618587.0	3847522.0	307457.0	37450.0	7857.0	4595.0	4868.0	5291.0	4835.0	5396.0	7417.0	12391.0	27493.0	46788.0	67412.0	86091.0	103143.0	112921.0	119939.0	132237.0	148501.0	171640.0	197444.0	230465.0	257739.0	313593.0	377079.0	449640.0	540953.0	662874.0	831608.0	1121028.0	1768176.0	2263518.0	2543641.0	4566614.0	13049058.0	40307353.0
PDAC214Tkf1_R1	1566.0	9961.0	69039.0	2666227.0	76706.0	11882.0	4841.0	1895.0	1691.0	1854.0	1559.0	2031.0	1552.0	1250.0	1416.0	1303.0	1611.0	2022.0	2535.0	3107.0	4013.0	5334.0	9614.0	16675.0	29430.0	51515.0	85248.0	132831.0	200953.0	292689.0	408855.0	552163.0	724770.0	933508.0	1243589.0	1859181.0	2673868.0	2643956.0	4369737.0	11235349.0	59006158.0
PDAC214Tkf1_R2	734.0	7920.0	32961.0	379502.0	2188181.0	168998.0	22644.0	5478.0	3527.0	3667.0	4159.0	4256.0	4924.0	7371.0	14180.0	28842.0	51307.0	89854.0	131758.0	165583.0	185189.0	200046.0	221504.0	249775.0	284241.0	327038.0	377433.0	429720.0	507995.0	601023.0	710477.0	847951.0	1025531.0	1272799.0	1674419.0	2482892.0	3145672.0	3803638.0	6737057.0	18087861.0	42855377.0
PDAC215T_F8-9kf1_R1	2990.0	23534.0	144778.0	4863847.0	91795.0	17878.0	7194.0	2860.0	2282.0	2253.0	2275.0	2346.0	2305.0	2605.0	2624.0	2216.0	3031.0	3765.0	4844.0	5496.0	6413.0	6573.0	10337.0	14112.0	21077.0	36926.0	60239.0	91932.0	144886.0	216176.0	305128.0	416701.0	550664.0	707079.0	935156.0	1386327.0	1945536.0	1979447.0	3200624.0	8018795.0	47167604.0
PDAC215T_F8-9kf1_R2	1724.0	21062.0	57520.0	696095.0	4030105.0	237909.0	33796.0	4165.0	2921.0	3470.0	3167.0	3739.0	5316.0	8732.0	15704.0	29454.0	40734.0	58857.0	79319.0	101413.0	112392.0	119974.0	132623.0	149201.0	170084.0	196810.0	225496.0	250070.0	301606.0	364349.0	437272.0	529579.0	648253.0	816427.0	1134978.0	1952746.0	2207038.0	2344695.0	4195089.0	12314610.0	38374156.0
PDAC215Tkf1_R1	2395.0	15968.0	110617.0	3513837.0	81663.0	14457.0	6040.0	2632.0	2192.0	2021.0	1964.0	2325.0	2526.0	2119.0	2403.0	2431.0	3168.0	4247.0	5172.0	6195.0	7977.0	10063.0	18003.0	31014.0	53551.0	93442.0	152022.0	229851.0	347659.0	497968.0	689167.0	922406.0	1196326.0	1520360.0	1987568.0	2898127.0	4150248.0	3996534.0	6380712.0	15750363.0	87821952.0
